spark.executor.cores,spark.executor.memory,spark.default.parallelism,spark.serializer,spark.task.cpus,executorDeserializeTime,executorDeserializeCpuTime,executorRunTime,resultSize,jvmGcTime,Execution_Time
2,3,27,0,2,1068.815,113088907.94,3079.884999999991,1134.9299999999998,118.43999999999993,149006
4,2,26,0,1,530.69,76136925.91499999,12055.73999999998,1151.49,548.4749999999997,507969
7,6,18,0,2,413.175,50015430.72249999,974.1074999999998,1130.6775,214.3475,43506
3,7,25,1,2,355.6575,53366520.94499999,595.5399999999998,1291.4325,80.77249999999988,70935
3,1,22,1,2,700.805,78811669.55249994,5129.659999999998,1317.3674999999998,441.9274999999999,222680
3,7,14,0,2,346.915,60999341.5775,545.3924999999998,1126.21,62.4674999999999,66820
6,12,48,1,1,512.45,42855217.61249999,1001.825,1308.665,275.42999999999995,32804
4,2,13,1,2,326.80249999999995,46284365.33999999,1053.6499999999985,1309.3149999999998,213.1024999999997,102092
2,1,48,1,2,987.6825,95022125.5125,2771.0199999999995,1319.0449999999998,288.80749999999995,163017
7,8,19,1,2,357.055,47803237.68499999,974.7875,1304.75,174.41749999999996,45287
3,1,47,0,2,662.28,89254348.94999993,4900.705,1150.0075000000002,435.7699999999999,246888
7,6,30,0,1,349.7225,45769060.34749998,1181.5925,1136.565,272.05,35719
5,11,48,1,2,360.245,48602531.60499998,697.9199999999997,1301.055,129.5699999999997,47683
4,8,17,0,2,382.14,55154078.634999976,695.8924999999998,1125.4150000000002,127.12999999999988,45434
5,8,31,1,2,336.52750000000003,45923856.77749999,684.3474999999999,1301.94,139.83999999999978,52988
3,3,37,1,2,704.3425,76243234.6775,769.0074999999999,1306.5925,101.39999999999996,55523
6,2,43,0,1,367.3525,45147855.99499999,980.995,1152.37,205.435,41949
2,4,36,0,2,1091.5425,120256595.615,1282.1024999999995,1126.0025,100.40999999999998,69383
7,5,49,1,1,360.235,43658081.27249999,1262.514999999999,1313.265,233.0749999999999,43310
2,3,19,1,1,1068.685,93304114.17249998,1582.8349999999991,1306.685,292.9724999999995,60336
6,2,35,0,1,304.39500000000004,39197928.29250002,13877.03,1133.515,540.115,325690
4,5,17,1,1,367.19,49957509.3975,1056.755,1306.3000000000002,172.47499999999997,39356
7,1,34,1,2,358.4575,48035496.65249999,8303.569999999998,1316.8375,1229.8525,313810
6,3,21,1,1,340.4475,42979338.76,882.825,1310.8875,181.0224999999999,29045
2,4,49,1,2,1057.8574999999998,102941715.67999998,1153.4549999999986,1314.4425,111.14499999999984,68710
3,6,24,0,1,702.4275,83022016.87499999,1153.9325,1137.8200000000002,244.9125,52175
7,7,49,0,1,365.9275,49159756.975,1221.2474999999995,1136.7625,183.95749999999995,39952
5,11,27,1,2,349.8975,52256400.36,778.5224999999999,1305.0975,130.87249999999992,59793
7,8,31,1,2,279.40250000000003,43248065.417499885,2898.52,1304.78,261.82499999999993,101723
4,10,23,0,2,319.045,47160277.792499945,3664.67,1132.02,218.27999999999943,201824
3,2,12,0,2,700.9599999999999,90719229.19749996,3927.480000000001,1131.4575,140.3099999999998,131976
2,9,44,1,2,336.225,53175132.9125,580.9925,1302.0399999999995,79.08499999999997,66731
7,10,12,0,1,390.895,59848292.84999995,1111.41,1137.3975,256.86,41564
4,2,10,0,2,382.75,68046533.92499998,1496.5949999999973,1141.77,231.6399999999997,115023
1,8,34,1,1,339.7175,54773878.505,1187.7449999999997,1295.875,54.59499999999995,93776
6,11,44,1,1,364.6975,47942326.79249998,1886.12,1300.4875,200.635,51501
7,3,38,0,2,300.625,51687732.325,3695.925,1140.1474999999998,156.77749999999995,157234
3,7,28,1,1,300.41,41333708.49999999,3612.8575,1296.54,174.9924999999999,159841
3,4,34,0,1,771.6099999999999,76668123.24499999,1014.005,1136.2099999999998,225.29,40063
5,8,34,0,2,356.67749999999995,63977412.04749999,696.3199999999999,1126.8975,104.94749999999992,48538
3,7,25,1,2,339.94500000000005,61063258.18499998,538.3074999999999,1295.9150000000002,55.992499999999936,63995
6,3,19,1,2,345.4875,46095583.81499998,860.2725,1313.3775,143.96749999999997,39108
6,3,47,1,2,333.39,47936313.29999998,790.0274999999999,1312.7374999999995,160.27499999999998,38145
4,5,47,1,1,344.87,42706715.115,1047.8325,1311.0975,188.46,38363
6,12,35,1,2,340.245,47775212.774999976,788.7274999999998,1302.1925,165.3425,40827
2,3,18,1,1,1060.035,92525040.40499996,1054.2975,1307.0525,210.42249999999976,46750
2,8,40,1,2,352.955,56078275.55999999,575.1699999999998,1295.975,48.139999999999965,67017
7,9,36,0,2,369.9625,59102604.52249999,893.325,1137.1124999999995,186.7849999999999,43149
5,10,36,0,1,381.36,55105815.54999997,1032.8125,1133.275,238.8599999999999,37158
6,9,42,1,2,370.015,52733226.00499999,981.665,1307.1474999999998,235.9825,44656
4,4,26,0,2,367.6749999999999,63105975.26249999,775.055,1134.4474999999998,131.1299999999998,47342
5,8,49,1,1,360.7725,46152514.97249999,1075.2749999999996,1306.5949999999998,227.5175,37557
7,9,50,0,2,361.11,59449048.52999999,884.7924999999999,1136.8524999999995,202.7325,43608
7,4,42,1,2,351.0,54089301.032499984,851.0899999999999,1312.6225,178.63999999999996,41582
5,9,26,1,2,344.5875,48317477.92249999,725.7149999999999,1298.16,109.63249999999994,53296
5,10,37,1,1,549.6049999999999,43842140.17,2479.6525,1297.08,331.9699999999999,69682
5,5,18,1,1,376.2175,49649987.92249997,983.0800000000002,1304.37,195.0499999999999,42441
3,11,15,0,1,395.48,63078742.1675,922.5425,1127.555,192.45249999999996,46098
4,11,19,0,2,355.9225,66759028.83249998,1084.439999999998,1130.9225,159.1349999999997,57298
3,10,9,0,2,363.12,78717587.9425,1287.715,1142.1125,89.86499999999998,112791
1,12,44,1,1,278.62749999999994,52088113.55249999,3505.6625,1295.6725,112.09499999999989,264094
5,7,35,0,1,363.68,57678462.05749996,1638.3449999999982,1131.2575000000002,276.5449999999999,79117
5,5,31,1,2,275.0,50340851.81999998,1961.6525,1299.8049999999998,160.46249999999972,92674
4,9,21,1,1,283.46,44280928.265,3665.9625,1301.6150000000002,241.3924999999997,95544
3,4,17,0,2,570.135,86556405.42999998,3529.1675000000005,1125.4425,85.67749999999985,125500
1,4,40,1,1,1068.465,100346713.8525,845.2674999999997,1308.5449999999998,119.65749999999994,58944
3,9,45,0,2,364.12,69976287.87749997,564.365,1126.3125,62.58749999999996,68249
4,2,10,0,2,353.48999999999995,46565874.68999998,1238.5674999999983,1149.7925,205.34999999999985,88002
7,7,33,1,1,358.9125,43941604.07249998,1018.9799999999998,1306.5175000000002,196.00249999999997,32346
2,1,23,1,1,1025.675,88719753.88749999,1002.6925,1323.1125,168.40499999999983,44744
6,8,47,0,2,352.71750000000003,64075300.81999998,845.9749999999997,1132.86,178.94249999999994,41640
3,9,41,0,2,362.44,64389325.57249999,575.385,1122.73,75.12999999999994,67622
2,10,14,1,1,350.01000000000005,49087489.2075,661.7024999999998,1302.9425,129.8449999999998,45410
6,12,49,0,2,390.0725,48576673.6825,879.3799999999999,1142.97,199.3975,45183
5,5,20,0,1,390.7475,43721156.58,2147.4549999999995,1143.025,356.25499999999994,62338
3,7,34,1,2,349.2025,54256433.07749999,562.5174999999999,1297.4599999999998,85.13749999999997,65634
3,12,47,0,1,379.61,54832354.92999995,1019.8274999999998,1130.7075,213.075,45275
1,12,8,1,1,342.26750000000004,52883057.79999999,568.0974999999999,1349.0899999999997,68.25499999999991,74507
4,10,33,1,1,354.45,47290536.3,1009.105,1300.52,261.68249999999995,51863
2,8,11,0,2,361.985,67656025.69250001,552.9799999999999,1129.12,52.09749999999995,66361
2,7,25,0,2,349.825,66065985.005,1324.31,1122.28,66.60749999999987,100563
2,7,9,0,1,364.5575,64320366.2325,1902.425,1145.4,141.97999999999988,82381
2,4,10,0,2,965.1049999999998,166833986.49749985,3662.715,1137.6225,117.21499999999988,195202
3,6,18,1,2,664.9525000000001,81725396.40749995,649.0499999999998,1300.9375,72.28499999999988,52474
5,1,17,0,1,365.635,44815416.215,10861.315,1138.3325,1562.8724999999995,313054
2,6,50,0,2,687.8549999999999,88224451.40749995,689.9749999999998,1130.3475,92.9349999999999,54414
6,4,16,1,2,387.355,51707078.685,818.2899999999998,1302.8249999999998,168.57999999999998,39515
7,2,34,1,2,340.95,47972237.42999999,1313.384999999999,1321.0,249.9099999999999,85683
2,3,19,0,2,995.03,108880339.51500002,829.8124999999998,1136.4374999999998,143.23999999999984,54266
4,4,20,1,2,369.4599999999999,49360124.33,971.0949999999996,1307.8524999999995,172.32499999999976,54625
2,10,49,1,2,340.4475,53595823.1625,571.6324999999999,1301.2775,66.23249999999996,66862
4,8,23,0,2,383.4575,63103402.24749999,658.0699999999999,1124.6275,130.65499999999992,47776
6,6,31,1,2,335.595,44068142.48999999,1245.969999999999,1305.1875,210.555,52964
3,7,49,0,2,356.48999999999995,69364861.885,1258.9449999999997,1134.5675,57.53749999999992,100874
2,7,29,1,1,366.285,48879317.42999999,1575.73,1305.455,198.8174999999995,69265
3,12,18,1,2,275.925,53849768.52749997,3494.2699999999995,1298.1925,70.60249999999989,195212
3,9,31,0,1,306.5525,47658897.85499998,3636.665,1129.1775,213.46499999999983,156972
7,5,15,0,1,387.565,47594588.38499999,902.765,1139.98,201.4749999999999,31163
5,6,9,1,1,369.8325,49499728.51499999,1155.675,1338.225,240.0475,39507
2,10,31,0,2,352.75250000000005,65621855.8925,547.9799999999999,1119.4725,64.90749999999994,69094
7,2,40,1,1,375.43,46467252.10749998,1741.285,1319.82,212.5,47962
3,3,39,0,2,1179.0124999999998,192309337.6349999,2573.2924999999987,1137.0849999999998,212.93499999999975,176186
6,6,26,1,2,270.1725,47221923.10999998,3689.445,1305.2375,243.75999999999985,102264
4,6,33,0,2,288.265,51368329.46499999,3561.335,1127.5400000000002,125.70499999999984,206620
6,8,19,0,1,365.8275,49036394.54249998,1208.8375,1145.345,226.99249999999992,35560
6,4,33,0,2,360.915,54352686.36749997,936.91,1139.0725,221.5,43214
1,7,27,0,1,353.1775,65632444.094999984,544.6949999999999,1120.9175,63.70499999999989,68121
7,5,9,0,2,358.55499999999995,46020974.84499999,915.985,1166.9699999999998,194.5525,40223
6,6,31,0,2,370.595,61151749.955,828.6849999999998,1129.375,129.5075,40971
6,4,26,0,2,383.8475,56988415.14999996,786.405,1138.1325,198.79,39035
6,9,8,0,1,365.4375,47743110.65249998,1021.7125,1171.605,233.765,33087
5,11,9,0,2,374.45,64331358.18249998,907.83,1152.3325,101.58249999999984,58969
3,3,15,0,1,691.175,78352352.735,850.8099999999998,1140.1349999999998,162.9025,35490
2,12,35,1,1,339.79999999999995,54810879.51499997,729.9999999999998,1300.1025,144.5449999999998,47925
4,1,24,0,1,367.22,48555838.92999999,10178.63,1132.665,1431.8699999999997,347628
7,9,32,0,2,384.8,50405774.2325,871.6049999999999,1134.7275,229.0499999999999,41151
3,1,17,1,2,662.2175,72375145.29249997,4756.2475,1319.63,425.29749999999984,274012
2,10,23,0,2,350.67,66514722.89749999,566.775,1126.6125,68.33749999999998,65970
2,3,40,1,1,1047.72,81206220.35,1048.3049999999998,1308.4150000000002,191.5774999999999,46039
6,6,43,1,1,351.4675,47017555.3725,1322.76,1307.43,185.0325,37921
2,12,23,1,1,364.69999999999993,50884061.52249999,650.1949999999999,1298.5875,112.5024999999998,45318
6,1,44,0,2,385.5725,47685850.8575,9885.732499999996,1151.8675000000003,1337.8399999999997,297869
3,6,16,0,1,711.0350000000001,83692441.19499996,1948.9825,1128.525,342.2074999999999,62232
2,10,37,1,1,300.3949999999995,44957354.657499954,3598.0575,1300.2099999999998,129.3674999999997,164541
7,5,46,0,2,320.8375,61898328.73999999,4027.492499999998,1141.23,213.6424999999997,130376
3,4,36,1,1,675.9875,61054912.17249999,1846.5074999999997,1306.625,352.73,131162
6,10,25,1,2,361.2225,53298750.9225,804.3974999999999,1306.125,184.455,42359
5,6,20,1,1,372.06,48135494.02249999,1199.9175,1304.41,251.74249999999992,40251
3,9,35,0,2,352.9625,68830870.43999997,557.06,1131.8125,73.86499999999992,68112
1,12,29,1,1,335.7075,59608253.08249998,592.4399999999999,1295.25,78.32749999999996,65979
1,8,16,0,1,342.58,69227806.54999998,554.055,1123.1275,58.02999999999997,64238
3,10,38,0,2,344.035,71429046.14249995,594.3375,1126.3475000000003,92.55749999999998,67894
6,5,10,0,1,371.685,45225042.36999999,879.365,1131.2199999999998,191.2224999999999,30410
3,6,44,0,1,691.35,80037702.5225,1165.7274999999995,1131.7575000000002,258.4775,41445
2,10,15,0,1,348.6325,62609322.32499999,619.7999999999998,1122.815,107.2599999999998,43426
2,9,23,0,2,354.2175,68399906.28999999,566.7524999999999,1125.145,76.96249999999998,65657
5,6,47,0,2,366.5174999999998,62406630.03499998,667.5374999999998,1134.98,120.50749999999972,46301
3,5,37,0,2,716.71,95255968.65499996,1050.5199999999984,1135.7375,79.18999999999983,67046
1,10,27,1,1,321.99249999999995,56481900.14749999,529.18,1296.7575000000002,63.62999999999992,65092
5,12,15,1,1,349.7875,52580354.77749999,1110.8325,1299.245,227.34,37094
6,9,33,1,2,371.54,49664346.965,886.6175,1303.45,163.82,49469
5,9,25,1,2,369.6225,46316111.53,1295.89,1297.265,155.31749999999977,65782
3,1,41,1,1,938.835,97563936.60249986,18251.230000000003,1325.53,622.4299999999997,558279
6,12,33,1,1,351.645,49621131.29,1129.9725,1299.0425,200.45,34534
1,10,33,1,1,345.5975,65515579.11749996,559.0499999999998,1298.5349999999996,72.05499999999985,68206
7,8,49,0,2,372.0025,62104870.50249994,680.6499999999999,1134.3075,147.4,38264
2,6,32,1,2,714.675,88641169.18249992,683.3999999999999,1299.7175,81.01999999999988,54190
3,1,43,0,1,659.7375,78540917.86749998,5612.794999999999,1153.65,538.9674999999999,265599
5,4,27,0,2,358.035,60735743.31999995,712.8224999999999,1130.7125,93.19249999999992,45049
4,10,9,0,2,371.8349999999999,70536649.31749998,665.4224999999998,1154.435,121.59999999999992,44413
3,1,46,0,2,685.925,88937063.16499999,4689.8875,1156.6149999999998,431.9124999999999,210196
5,2,50,0,1,353.3375,47409728.45999999,1084.895,1141.1975000000002,255.29249999999996,75400
5,9,17,0,1,371.695,46814247.62749999,1115.2925,1140.0475,283.925,37888
6,5,28,1,2,362.7875,48905645.5875,1090.1150000000002,1303.075,259.145,48766
3,10,16,1,2,351.06499999999994,55872639.08499998,580.1499999999999,1292.485,59.5349999999999,66460
1,11,40,1,1,340.7025,54193040.1275,588.9275,1295.985,64.44249999999995,70486
4,3,50,0,1,395.3575,53107526.89749996,858.9675,1146.4425,201.8449999999999,39985
2,11,44,1,2,348.255,52494207.4525,556.8074999999999,1301.6425,77.26999999999998,68108
6,7,10,0,2,361.955,47461707.3625,971.2049999999996,1133.2399999999998,203.3674999999999,51703
3,6,16,1,1,663.3675,74099252.34999993,1307.06,1305.2424999999998,253.9525,48416
5,8,25,0,1,385.945,60168237.50249998,1547.5774999999994,1138.475,215.73749999999995,49518
3,5,16,0,2,661.1200000000001,90653024.83749996,784.3025,1130.46,90.19249999999997,67324
6,3,9,1,2,366.34,50144944.54999999,1360.0649999999998,1340.5724999999998,206.6325,56906
1,11,21,1,1,263.47,50204416.27249999,3512.1475,1291.575,66.91749999999993,386875
7,12,24,0,1,373.94,57006747.267499946,967.1074999999996,1132.6999999999998,219.55,31987
7,3,49,1,1,355.2575,51458255.95249997,936.6325,1315.6474999999998,225.075,29953
5,8,32,0,1,370.855,53404171.44249995,1117.7299999999998,1136.6275,257.3175,42641
2,2,13,0,1,1113.29,98024626.94249994,1202.8974999999984,1142.5775,165.39999999999992,57000
5,11,35,0,2,386.5075,66448658.05249999,1435.63,1126.2475,152.49749999999975,64170
3,12,13,0,2,373.305,66862195.375,1377.42,1119.035,61.49249999999993,124657
7,2,14,1,1,286.5625,42334610.9825,9167.54999999999,1318.4474999999998,362.6475,356922
3,10,13,1,1,286.565,42751611.115,3628.4775,1298.975,190.825,109283
7,8,49,1,1,336.12,47304609.14999999,1123.69,1311.11,241.91999999999996,33025
6,11,37,1,2,387.6775,46114068.13,1327.755,1306.105,292.64,54853
3,2,25,0,2,652.9999999999998,92725377.89999992,691.1174999999998,1130.04,56.40499999999996,53739
3,10,37,0,2,355.49999999999994,73007739.55749997,576.9949999999997,1125.115,62.51249999999989,69046
4,12,30,1,1,398.9575,47080295.24249999,985.0,1300.35,223.0775,39983
3,12,37,1,2,333.0175,54788012.18499999,613.4449999999999,1299.1625,74.84249999999996,69509
3,12,50,1,1,364.01,48995651.075,825.8849999999999,1308.2199999999998,161.46999999999997,42148
5,10,19,1,1,358.45500000000004,47008912.67249999,1225.23,1302.1149999999998,225.54,39373
7,9,21,0,2,384.5925,54627110.42749995,721.3599999999999,1127.8849999999998,166.9475,38941
6,12,24,0,1,420.2600000000001,51399351.33999999,1214.3,1131.2325,274.85,37470
6,7,20,0,1,370.315,44324072.12749999,983.8275,1133.6699999999998,197.6625,31485
7,7,16,1,1,372.08,47045366.355,1114.0224999999998,1305.3275,209.05,34127
5,3,39,1,1,350.845,46456236.33999999,976.01,1313.8575,198.86999999999983,38958
2,7,8,1,1,375.5374999999999,51448130.91999999,639.3149999999998,1354.3574999999998,112.10999999999984,51085
7,8,26,1,2,339.6625,48144828.29999999,1065.355,1305.2275,234.1025,49425
2,7,31,1,2,348.31249999999994,52394182.36,549.4225,1294.4375,55.86499999999999,70274
5,7,22,0,1,973.775,48892278.745,1003.8325,1136.0875,327.6725,54561
5,11,21,1,2,348.3875,52476882.96999999,1277.5449999999994,1296.9725,140.8574999999999,71056
7,11,39,0,1,380.9175,49790627.16749997,1309.1874999999995,1141.1349999999998,220.15,41333
2,1,10,1,1,1067.6124999999995,73397049.38249996,4911.3325,1314.4325,319.3374999999999,229088
5,10,43,1,2,287.98,52469989.80749999,12939.73499999999,1307.605,192.26499999999984,467860
6,8,29,0,1,298.9525,43986563.87499999,3636.005,1126.67,196.2225,92652
6,12,18,1,2,332.09250000000003,50275880.685,856.6699999999998,1300.1,181.99749999999992,39497
5,4,9,0,1,373.35,50959118.07749998,971.4974999999998,1161.0175,163.965,35313
7,10,25,1,2,361.47,48455401.56999999,765.9024999999999,1302.3200000000002,161.47499999999997,38278
4,9,17,0,2,363.095,62281814.40999993,793.6549999999997,1126.355,114.89999999999998,52053
7,5,33,1,1,347.8975,47852597.32749998,1114.9924999999998,1311.315,223.94249999999997,33704
2,8,10,0,1,379.18,61267089.19249996,859.9424999999994,1128.11,161.76499999999973,54471
6,1,17,0,1,359.3175,48751177.6225,10968.277499999998,1149.3775,1580.8775,349274
2,9,18,1,1,346.0925,48745667.85499998,630.6625,1296.0625,101.9849999999998,44120
5,10,16,0,1,367.985,53404008.63499996,1145.9774999999995,1130.3625,218.2775,38374
2,3,43,0,2,1023.2225,108405126.30249998,858.1549999999997,1142.285,132.4224999999998,56886
5,12,13,1,1,354.3625,48014554.83749999,928.9325,1304.7225,231.2,35254
4,10,33,1,1,353.5375,46982446.57749999,895.2824999999997,1302.4475,155.5375,37529
6,7,9,0,2,361.6775,48657515.155,1553.8299999999992,1159.61,234.6675,60319
3,1,28,1,1,688.3349999999998,84357024.69749992,12699.207499999997,1311.8049999999998,642.6649999999998,336110
3,12,18,1,1,282.8475,50063585.45749999,3849.78,1297.52,325.265,165397
3,10,8,0,1,360.495,55344186.434999965,778.9725,1168.55,179.4575,39777
5,12,42,1,2,350.235,50869638.289999984,692.0749999999999,1302.0649999999998,136.7274999999998,49765
5,11,43,0,2,370.1724999999999,62323387.675,710.4874999999998,1138.215,134.30999999999975,47163
6,4,50,0,2,374.095,56450689.16249997,722.8375,1142.595,156.9275,37454
6,2,48,1,2,353.21,51555693.49,911.7324999999996,1314.005,152.51,56452
2,6,36,0,1,748.5774999999998,86134082.33249995,857.7799999999995,1140.6725,209.7824999999997,46098
3,10,31,1,2,319.6849999999999,52358475.22999999,525.3449999999999,1294.3875,55.94249999999997,65211
2,10,38,0,1,370.305,65251529.9875,650.6074999999998,1137.2724999999998,93.31999999999996,45624
3,8,43,0,1,410.7625,61467347.69999997,788.4074999999997,1132.8375,196.63,40145
5,7,21,0,2,367.5075,64996093.32750001,628.3474999999999,1130.35,131.79749999999984,46401
7,3,38,0,2,373.3675,59442600.81999996,857.9649999999999,1134.6375,172.0725,39275
3,1,35,0,2,704.47,93240927.6475,4588.574999999999,1134.0775,449.94749999999993,233729
2,12,17,1,2,331.715,51037511.16,523.2774999999999,1297.865,63.28999999999994,63810
3,7,41,0,2,354.845,67190184.86249998,651.3599999999999,1128.7525,69.84999999999985,72739
6,6,46,0,2,384.62,48958677.52249998,968.0925,1138.34,250.945,46240
2,11,30,1,1,341.0575,45351814.33749999,712.5674999999997,1300.7975,144.15499999999963,47201
4,7,48,1,1,386.635,51201605.14249997,765.3249999999998,1306.35,184.59499999999997,34669
7,8,26,0,2,455.9,54793479.73249996,769.8074999999998,1125.8025000000002,195.295,39590
6,12,49,1,2,396.5,48293273.45749998,1003.5075,1309.125,177.06999999999996,40792
7,4,16,1,1,375.405,47544326.2325,1157.9024999999997,1309.3825000000002,184.2375,42094
2,3,32,0,2,1006.9675,114384524.58249998,1064.5424999999982,1139.0775,99.97499999999997,60916
6,5,29,0,1,372.225,47346956.40999999,1057.865,1138.23,213.6725,41473
5,6,29,0,1,361.39,50144658.93999998,932.0425,1135.2925,185.50499999999997,35024
3,1,29,1,1,789.585,95224734.5399998,8703.804999999998,1320.8925,523.2374999999998,278994
3,11,33,1,2,335.94749999999993,52058314.44499999,3756.140000000001,1297.5624999999998,85.9874999999999,163142
3,10,31,1,1,358.4925,46230433.38499999,871.4525,1306.37,192.94,41862
5,5,8,1,2,345.2325,53797712.40499999,715.4224999999994,1358.9274999999998,136.3324999999999,52910
2,10,13,0,2,348.59,68201728.17999998,536.5874999999999,1122.225,54.55249999999995,65535
7,8,24,1,1,337.425,50972262.127499975,1060.745,1308.3049999999998,200.2175,32371
2,7,12,1,2,351.4225,53893403.53499998,529.5799999999999,1294.855,51.09499999999999,64898
7,11,14,1,1,330.05,47012855.24999998,1351.0625,1306.5324999999998,244.16749999999996,44589
3,4,30,0,2,676.165,90921567.50249994,881.4574999999986,1135.6625,87.01499999999992,59968
7,7,26,1,1,434.1199999999997,38027817.67499992,2590.5974999999985,1299.3075,467.0399999999998,73034
6,9,38,1,1,341.505,46024468.4775,1984.725,1307.5775,251.4525,51553
5,7,15,0,2,295.94500000000005,55786652.08,3678.624999999999,1128.7025,178.17749999999978,224774
3,2,23,0,1,588.1775,71217656.8375,3714.477500000001,1134.465,179.3574999999999,94863
4,6,42,0,1,372.655,58630864.00499996,947.47,1141.4,275.35,38273
3,8,19,0,1,378.235,62580363.3025,737.7124999999999,1125.6,171.88999999999996,37186
5,5,46,1,1,470.4575,48910037.227499984,1132.2725,1316.4725,305.4174999999999,41468
5,7,28,0,2,352.11249999999995,56563032.60499997,705.6874999999998,1131.935,156.7174999999998,46475
4,2,14,0,1,382.9925,49024496.03499998,1391.875,1153.0325,261.8974999999999,62899
7,2,8,1,2,357.545,53994090.59,866.0875,1367.12,188.565,82656
7,1,46,0,2,392.76,48899345.02,8381.432499999999,1142.3575,1392.6999999999996,354145
2,4,9,0,1,1006.4225,86998224.22999999,1237.3974999999998,1163.6549999999995,212.83499999999972,50467
5,3,50,0,2,351.72,64504390.99499999,743.5649999999998,1149.415,118.21499999999978,49465
3,12,18,0,2,367.2099999999999,78457482.22,580.3999999999999,1121.965,91.42499999999994,68904
5,1,49,1,2,327.78000000000003,52026509.99499999,6773.647499999997,1323.23,939.7875,304393
7,10,17,0,2,391.61,52946183.927499965,847.2399999999998,1125.155,186.55249999999995,45416
6,8,14,1,2,341.84000000000003,47422950.00499998,932.91,1303.0875,144.87749999999997,46738
2,12,37,1,2,356.795,57213375.10499998,582.9949999999999,1299.0549999999998,71.66249999999998,69899
5,1,25,1,2,360.6375,54938079.457499966,9253.779999999995,1314.5324999999998,965.0699999999996,403674
2,5,22,1,2,918.525,133158586.22499996,3885.755,1301.78,124.75999999999974,408530
6,3,20,0,2,380.1525,63401281.74499999,868.7299999999999,1135.77,154.95749999999998,39643
6,10,16,0,2,382.19,63756504.01249995,1012.3399999999998,1126.38,198.5699999999999,45333
5,6,15,1,2,340.26249999999993,49131756.25749999,664.0249999999999,1304.1225,131.9099999999998,45698
2,7,42,1,2,347.525,60365534.63499997,549.8424999999999,1299.3725,74.28749999999994,66168
6,2,27,0,1,389.615,49584141.28999997,1160.5075000000002,1148.2949999999998,214.0275,35157
4,12,9,0,2,358.02,68042412.15999997,668.3024999999999,1157.265,121.17499999999971,47855
6,10,25,1,2,347.68,43693183.7125,985.515,1304.255,207.19,46120
2,4,22,0,2,1034.7875,101513281.42,858.7749999999999,1129.13,119.84249999999986,60698
3,9,44,0,1,378.7725,60702038.4575,850.9775,1133.6025000000002,180.205,42249
6,12,34,0,1,383.0625,53554655.41749996,1129.6025,1141.5675,191.875,34879
5,10,13,1,1,370.0625,48787239.49999999,1139.9599999999998,1307.4675,230.9225,39249
6,12,40,1,1,358.5025,50933311.80499999,1413.6625,1307.1775,284.835,41028
4,1,8,1,2,337.985,54404108.775,6877.607499999998,1368.275,897.6174999999997,360480
7,1,44,1,2,405.995,46129761.08499999,12771.882499999996,1313.5624999999998,1481.5624999999998,434886
1,12,49,1,1,399.825,75462045.9275,3711.705,1298.4825,110.49999999999991,291327
4,8,48,0,1,364.365,54862211.23499998,1097.6699999999998,1133.1074999999998,191.0925,39468
2,6,27,0,1,729.1199999999999,94801451.65499996,888.1824999999999,1140.63,154.73499999999984,46195
6,5,27,0,2,375.9225,56726603.91499996,795.1574999999999,1136.4375,164.68249999999998,39641
7,2,8,1,2,389.67,50811190.91249998,1537.5999999999997,1368.01,242.4525,83386
5,5,38,1,1,362.05,50007604.38749999,1013.1125,1308.4375,186.425,35834
7,11,50,1,1,340.27,49810433.20249999,1188.6174999999998,1310.155,237.4425,35443
6,10,26,1,2,406.645,53307998.1425,1462.7324999999996,1301.0224999999998,273.38499999999976,57933
5,2,10,0,2,351.61,54258879.62749996,1202.5499999999984,1134.195,233.75249999999977,84718
2,8,29,0,1,365.2025,63339138.74249999,707.4374999999998,1129.04,135.57249999999985,49329
4,12,30,0,1,401.015,52510329.59749998,1014.675,1124.5825,210.85749999999996,39635
1,10,43,1,1,318.7399999999999,55323457.75749999,552.2899999999998,1301.5299999999995,76.07499999999989,68108
6,8,25,1,2,360.535,47018005.165,956.8249999999998,1298.795,135.91,50124
3,1,37,0,1,706.0375,75738131.21,4835.804999999999,1148.1775000000002,535.0399999999997,236150
6,12,18,1,2,331.3775,49094020.87749998,782.55,1301.5099999999998,149.505,38336
5,2,37,0,2,361.82499999999993,56390193.18499998,664.9699999999998,1145.9475,131.48749999999987,44823
7,7,26,0,1,365.79,46938384.32499999,1373.065,1139.0225,255.05,41538
5,7,39,0,2,360.0925,61384742.664999984,704.5574999999999,1134.4500000000005,139.39499999999987,47109
6,6,32,1,1,357.6975,45870314.92499999,1195.755,1306.5325,267.04,35649
4,2,39,1,1,336.075,45708972.89999998,1176.2849999999987,1317.0624999999998,256.225,61271
3,1,12,1,2,690.1424999999999,80980392.61249994,4852.189999999999,1315.1950000000002,452.3374999999998,256000
7,2,21,1,1,383.465,51895980.2675,998.7825,1319.1625,192.29499999999996,32140
2,12,33,1,2,344.7775,52629215.7525,559.4574999999999,1300.3849999999998,59.85749999999996,65268
2,12,21,0,2,347.03000000000003,65365705.48499999,578.5899999999998,1127.1225,69.09249999999989,67872
6,11,37,0,2,360.3275,54319562.26999996,926.015,1130.44,219.0175,43907
7,6,34,1,2,357.9575,46760523.36249999,943.1474999999996,1303.3325,235.1074999999999,45168
